date,open,high,low,close,volume,volumeNotional,tradesDone
2020-02-25T00:00:00+00:00,9658.811578659264,9678.218669965088,9245.909637972236,9314.854631387972,79655.84435738,741982610.7294606,689133.0
2020-02-26T00:00:00+00:00,9315.26994838711,9377.576605319317,8632.298874187252,8786.8264527656,135331.45024536,1189133966.9070609,1041513.0
2020-02-27T00:00:00+00:00,8786.14515316193,8967.35696060946,8529.334879614957,8823.004055409454,102178.78336245,901523819.9837004,833062.0
2020-02-28T00:00:00+00:00,8822.015100970135,8900.995471374166,8440.701428656745,8698.141486493041,93945.1461239,817148172.9549456,769083.0
2020-02-29T00:00:00+00:00,8695.127698314533,8793.8930290318,8525.098018953566,8525.929471150694,45108.023691550006,384587828.5771499,486580.0
2020-03-01T00:00:00+00:00,8527.130334021429,8752.881999333611,8413.944766629773,8532.790225294179,57830.12588262,493452332.85875183,571697.0
2020-03-02T00:00:00+00:00,8530.921551499445,8968.514420428352,8498.249026013038,8916.81032709071,77107.29858025,687551156.2744402,647478.0
2020-03-03T00:00:00+00:00,8914.384787219022,8922.260264032797,8651.582961458891,8762.068863037504,70596.10035263,618567892.7516503,589617.0
2020-03-04T00:00:00+00:00,8750.407301699204,8825.422588662257,8665.763212196145,8753.462252250794,63702.1809367782,557614636.2161381,608485.0
2020-03-05T00:00:00+00:00,8753.18532975343,9158.68486446326,8751.430366823986,9059.82518617034,150751.8285164558,1365785212.8546183,1058545.0
2020-03-06T00:00:00+00:00,9056.324684324429,9168.410960257288,8988.403832435552,9134.97432158762,101686.080335334,928899732.726172,608558.0
2020-03-07T00:00:00+00:00,9137.11783189771,9195.266384667144,8840.84660765871,8889.991060464754,89172.38290283,792741686.8464987,588624.0
2020-03-08T00:00:00+00:00,8893.247306582378,8894.035886168072,8009.7895680372385,8039.476923912451,151906.76206081998,1221250908.1742215,910541.0
2020-03-09T00:00:00+00:00,8047.745745088534,8184.458850955316,7643.0337616181305,7921.209028675835,184770.00865928,1463601860.820401,1103479.0
2020-03-10T00:00:00+00:00,7933.726020210266,8154.411010558321,7732.71410044618,7896.210046701008,115849.27577869999,914770215.3068066,845607.0
2020-03-11T00:00:00+00:00,7896.97640033781,7986.699801280452,7593.698944199296,7938.601424132094,105846.98005248999,840276986.5847783,796167.0
2020-03-12T00:00:00+00:00,7944.472844350149,7975.264228021381,4503.635495574577,4830.662875823383,485636.0449865899,2345944013.6784143,2350660.0
2020-03-13T00:00:00+00:00,4827.505259894611,5975.0172457553335,3836.905911618055,5603.936486348312,633959.9395865755,3552671236.332382,3064683.0
2020-03-14T00:00:00+00:00,5572.456051895715,5648.414212134338,5070.937382726761,5199.470774121147,219052.63764238002,1138957787.4157047,1509279.0
2020-03-15T00:00:00+00:00,5174.4804570425395,5957.159599542876,5095.713411225534,5359.359690914994,202670.10141251,1086181972.06386,1277672.0
2020-03-16T00:00:00+00:00,5359.6572680452955,5364.634439663244,4469.255874392302,5035.299446096137,299436.62557514,1507753074.8993988,1699766.0
2020-03-17T00:00:00+00:00,5116.459719752643,5522.9865644739475,4978.596180018534,5322.06013862002,343060.0967033551,1825786465.8160553,1700060.0
2020-03-18T00:00:00+00:00,5318.295501715862,5439.752588517534,5010.422178470543,5391.838405366319,265145.9908163444,1429624336.3124712,1469618.0
2020-03-19T00:00:00+00:00,5400.520518525886,6410.740053055512,5256.058785731349,6169.001137054875,302414.41669151175,1865594880.4317226,1800612.0
2020-03-20T00:00:00+00:00,6167.987827680786,6920.480007884398,5665.458767988535,6207.355608654877,323252.57432101865,2006543680.2237027,2052486.0
2020-03-21T00:00:00+00:00,6205.899588841984,6461.907631320682,5860.59956283998,6190.287164545677,174898.48692375663,1082671858.7025907,1265697.0
2020-03-22T00:00:00+00:00,6190.381236731758,6410.331084801038,5736.795239632173,5817.55237007737,173726.25779318358,1010661602.7694074,1219953.0
2020-03-23T00:00:00+00:00,5816.297779178366,6615.895481649828,5685.447802648673,6474.849632855162,242422.7055455155,1569650565.9971359,1415122.0
2020-03-24T00:00:00+00:00,6473.807547352653,6841.250919542043,6380.575431730561,6751.290205776946,221824.58879312963,1497602173.7195547,1295412.0
2020-03-25T00:00:00+00:00,6750.354671854554,6963.755502654797,6450.703296915246,6680.988441543069,187084.825463028,1249911556.5065925,1142488.0
2020-03-26T00:00:00+00:00,6680.706762219298,6783.3133475316135,6510.51856334152,6741.325966945905,113033.2309711915,761993855.0738873,834013.0
2020-03-27T00:00:00+00:00,6742.87416868856,6851.301442349805,6259.0100976780195,6362.559476953923,118561.12229608999,754352192.2632804,815387.0
2020-03-28T00:00:00+00:00,6362.602047318696,6363.22963896186,6027.744993701049,6240.93444954286,132111.58570250002,824499746.3944664,939528.0
2020-03-29T00:00:00+00:00,6241.090106559201,6271.3476166545315,5870.209712391288,5881.949147419433,94687.07861849,556944581.3516641,662822.0
2020-03-30T00:00:00+00:00,5881.201555000421,6607.241918861779,5858.834315023056,6397.365387769791,160362.40671282,1025896910.2040566,973843.0
2020-03-31T00:00:00+00:00,6396.931685828288,6524.604274917694,6324.1684211061565,6413.022271542944,92999.79091761999,596409730.4035342,672406.0
2020-04-01T00:00:00+00:00,6415.347704508709,6693.446441681899,6153.473665188338,6649.137482825933,131824.06794992,876516351.3444058,942093.0
2020-04-02T00:00:00+00:00,6650.408365005494,7220.680808208107,6556.831043213733,6797.399732623309,205644.28297441002,1397846394.1057668,1335523.0
2020-04-03T00:00:00+00:00,6796.4893602266275,7048.110252832852,6604.293424364713,6735.378478333571,134505.56252812,905945871.0680499,1001271.0
2020-04-04T00:00:00+00:00,6734.727003598398,6997.008800950412,6651.192221736653,6861.052563071802,94313.9042282,647092654.3382001,794517.0
2020-04-05T00:00:00+00:00,6861.955667956712,6901.652008194652,6678.9896887482155,6774.228032063466,66990.85169183,453811305.4226011,621173.0
2020-04-06T00:00:00+00:00,6774.518904133363,7359.126268409398,6767.433334379939,7332.979904322145,165953.45414534,1216933344.3006246,1167231.0
2020-04-07T00:00:00+00:00,7332.808737254206,7460.6934427119995,7077.225874063108,7198.306225913981,144723.26591974997,1041762386.1047409,1139445.0
2020-04-08T00:00:00+00:00,7198.1242337964495,7421.636870868515,7149.564346645904,7363.022356258862,104147.6380676,766841387.4432952,942291.0
2020-04-09T00:00:00+00:00,7362.146781671087,7372.777350686523,7114.632200023301,7285.670985944138,80133.99245904,583829903.8466941,821738.0
2020-04-10T00:00:00+00:00,7286.102543262573,7298.311495309453,6743.272173511306,6862.6833987051705,145314.21752455,997245468.2015613,1181047.0
2020-04-11T00:00:00+00:00,6861.867586675627,6946.671956937199,6763.194771915256,6879.250186105382,59825.97936974,411557879.71322066,612451.0
2020-04-12T00:00:00+00:00,6879.392544026206,7182.844248246634,6782.656691666002,6905.7069815633795,98828.69511074002,682482009.8050361,803818.0
2020-04-13T00:00:00+00:00,6905.702150370036,6905.741189890327,6570.25571876601,6843.1419948920675,135962.62791816003,930411568.8426455,996334.0
2020-04-14T00:00:00+00:00,6842.000907059079,6981.258029069502,6756.68257275844,6870.245895463268,89051.77342489,611807580.8560754,758791.0
2020-04-15T00:00:00+00:00,6870.441031640015,6934.823966951409,6606.13950292308,6622.648823386673,85665.79202671,567334456.7701784,742720.0
2020-04-16T00:00:00+00:00,6622.9218771406995,7196.939297198461,6469.56549792048,7105.095889516867,176391.28648296,1253277004.5366712,1194527.0
2020-04-17T00:00:00+00:00,7105.312852935725,7150.996359757984,6980.233273673326,7030.584810461955,75009.43239518,527360176.03892547,678544.0
2020-04-18T00:00:00+00:00,7029.988475677791,7297.046359606711,7016.633200189382,7252.55154218556,68591.97218795001,497466813.6732659,627460.0
2020-04-19T00:00:00+00:00,7244.082491934475,7264.717480496535,7060.386692940107,7123.183094067782,66168.89663297961,471333165.84915894,616163.0
2020-04-20T00:00:00+00:00,7123.499752908004,7222.423151519321,6778.805293126762,6854.454005339226,138599.64449696982,950024888.3608476,992884.0
2020-04-21T00:00:00+00:00,6831.3216157503675,6945.482567353977,6765.169242931586,6844.764251467474,86259.9023072964,590428695.6480591,719999.0
2020-04-22T00:00:00+00:00,6844.327808230053,7158.93943256903,6820.190389359994,7127.854011342614,83597.5088986214,595870839.1412884,651928.0
2020-04-23T00:00:00+00:00,7128.1879722194935,7752.7190171653065,7024.274639830878,7487.681349795209,150469.2285523064,1126665636.3491774,1133746.0
2020-04-24T00:00:00+00:00,7487.497182031265,7614.968671465227,7388.130304324417,7506.96038896132,85733.61083543,643598820.544198,775548.0
2020-04-25T00:00:00+00:00,7506.630019616083,7707.164285156088,7433.940330351085,7540.043495365695,59329.123899030004,447344174.7406266,686610.0
2020-04-26T00:00:00+00:00,7540.4041287987175,7702.219138829778,7479.837562762135,7695.726733994898,68058.08771212,523756445.0707315,717130.0
2020-04-27T00:00:00+00:00,7695.8971109828535,7794.459864679588,7611.9579877741235,7777.6033234884135,91087.12377009,708439516.5612524,825161.0
2020-04-28T00:00:00+00:00,7776.956977944837,7782.59677334681,7661.2997102953195,7743.412265119521,65777.54820364999,509342673.5296339,669067.0
2020-04-29T00:00:00+00:00,7743.857221573813,8956.02856997125,7711.520777408756,8781.750812489741,273273.40153255005,2399818915.9403067,1911581.0
2020-04-30T00:00:00+00:00,8781.64909348948,9461.113838204039,8403.17264738618,8623.046917139234,294574.25767115003,2540127644.479789,2254202.0
2020-05-01T00:00:00+00:00,8621.680787334913,9062.800866846257,8615.812546897803,8827.029848266022,127112.80888446,1122028558.1200628,1192143.0
2020-05-02T00:00:00+00:00,8828.093509839686,9009.886128119026,8761.550400145617,8968.803422638184,79566.3551924902,713614998.7772516,803639.0
2020-05-03T00:00:00+00:00,8974.364965584538,9197.918424349698,8715.985117670418,8896.006359115418,159568.9078751833,1419526019.174733,995682.0
2020-05-04T00:00:00+00:00,8896.798767841605,8953.837471797682,8525.124425107337,8872.841783298716,149055.02723713848,1322541673.6804104,968747.0
2020-05-05T00:00:00+00:00,8874.212463768747,9117.22850039781,8775.711050436465,9022.09722316745,135640.713465475,1223763704.3053138,912261.0
2020-05-06T00:00:00+00:00,9022.19028665928,9400.3918801782,8911.283114429196,9156.062276677378,166294.7845207355,1522605403.3584995,1129762.0
2020-05-07T00:00:00+00:00,9142.861320821325,10067.33346379758,9023.157973992478,9989.257556825016,233701.165500967,2334501133.519348,1423602.0
2020-05-08T00:00:00+00:00,9987.900121014556,10038.238680699824,9712.520398751141,9801.464911272296,170081.0964888553,1667043899.3062332,1143307.0
2020-05-09T00:00:00+00:00,9800.829568670453,9916.702081644624,9518.571166650354,9538.124827747299,149337.46367680188,1424399370.0085144,963795.0
2020-05-10T00:00:00+00:00,9538.161790549942,9570.419930802349,8125.391181897292,8724.282710593048,290840.019853606,2537370556.757354,1816519.0
2020-05-11T00:00:00+00:00,8724.656314913589,9170.389721348325,8226.160096712098,8569.602203093998,245412.6519947782,2103088803.201592,1545794.0
2020-05-12T00:00:00+00:00,8564.102145075516,8979.244289839588,8530.334668187024,8813.15207998851,110991.1164811586,978181589.0761698,878871.0
2020-05-13T00:00:00+00:00,8813.19849806009,9402.659919443015,8795.374416621147,9311.740460625753,117862.0391431853,1097500718.661455,937639.0
2020-05-14T00:00:00+00:00,9311.749452713544,9941.291832153469,9257.115245751414,9792.424521954666,163838.35183592702,1604374694.1547682,1273446.0
2020-05-15T00:00:00+00:00,9792.633273417103,9846.432557983346,9134.97270310086,9315.198087730027,143363.83537891,1335462525.171265,1148580.0
2020-05-16T00:00:00+00:00,9315.303399347835,9589.099121433499,9219.193785800942,9381.565532769064,71255.2033969,668485360.2188061,750297.0
2020-05-17T00:00:00+00:00,9380.667216744827,9889.361870181752,9322.76891600823,9679.426151230778,83434.75302143,807600530.3171108,780042.0
2020-05-18T00:00:00+00:00,9679.901306840928,9951.391922347619,9454.117075229366,9732.88357182747,101451.64023232,987417002.5520982,858191.0
2020-05-19T00:00:00+00:00,9732.969539208923,9897.327569801888,9472.148838865338,9776.651528806711,95309.65048949,931809240.1681057,827804.0
2020-05-20T00:00:00+00:00,9776.832897847717,9841.282361542564,9319.80866662176,9511.033063362402,93481.97242456999,889110130.5584174,791104.0
2020-05-21T00:00:00+00:00,9510.990289557818,9576.592558281009,8811.740865014424,9067.180891740432,139201.26913228,1262163087.5822265,1055761.0
2020-05-22T00:00:00+00:00,9065.81540226847,9270.765051643031,8931.569684864236,9169.759846689853,73822.47221336,676934341.4854459,769963.0
2020-05-23T00:00:00+00:00,9169.845903528969,9308.734784372624,9072.988939995024,9179.4918979687,51069.44490982,468791555.78345156,554661.0
2020-05-24T00:00:00+00:00,9179.33751842061,9299.391719146231,8696.663533018767,8719.28458548303,84866.60370395001,739976069.4981483,817527.0
2020-05-25T00:00:00+00:00,8717.700894342433,8982.134525604593,8640.516159791327,8900.017209105457,77005.49933687,685350269.2939018,802991.0
2020-05-26T00:00:00+00:00,8900.255984197554,9017.476242560298,8698.524816959834,8841.721125022717,70840.97642008001,626356157.7306577,736710.0
2020-05-27T00:00:00+00:00,8841.483611763802,9225.910753749187,8811.692877160898,9204.737603896296,81278.90270309,748150972.1145608,713885.0
2020-05-28T00:00:00+00:00,9204.851626713371,9625.371175335647,9110.370339647676,9576.592403730247,90166.60808284,863488854.0362478,789906.0
2020-05-29T00:00:00+00:00,9576.575444336468,9608.049737855266,9330.0197272091,9426.376510769798,68923.35443344,649697489.2748404,648190.0
2020-05-30T00:00:00+00:00,9426.10429830743,9744.234750068294,9330.218460044838,9698.145902281583,67449.12109643,654131417.3738369,689115.0
2020-05-31T00:00:00+00:00,9698.137326639278,9701.260661134686,9378.749237746815,9448.187333364118,57243.22022527,540844668.2533687,685391.0
2020-06-01T00:00:00+00:00,9447.684601888948,10391.05637167881,9420.11406484033,10202.8022693039,100110.53988662,1021408043.5364451,888314.0
2020-06-02T00:00:00+00:00,10204.286271203135,10231.063076677885,9266.45634027981,9519.18942702042,144691.51965612,1377345984.0900548,1088899.0
2020-06-03T00:00:00+00:00,9518.74722750984,9691.017732624854,9367.102368184884,9666.783437629278,58436.23546305,564890433.1316164,609937.0
2020-06-04T00:00:00+00:00,9666.678270509286,9882.819200234246,9448.776807331065,9788.897706062335,71010.58048598,695115308.4253644,713798.0
2020-06-05T00:00:00+00:00,9789.018344403488,9854.90211886447,9582.066927625017,9619.452519841487,61326.09844052,589923492.1757072,619546.0
2020-06-06T00:00:00+00:00,9619.724780642555,9735.038899891852,9530.168526537802,9667.259364734853,40035.69756074,387035472.1677561,472422.0
2020-06-07T00:00:00+00:00,9667.430987071226,9805.581858319243,9368.56560451022,9747.573226394452,70650.14784090001,688667489.5347668,669114.0
2020-06-08T00:00:00+00:00,9747.639540079737,9802.780189628988,9633.043565698525,9781.932907419774,49955.82489444,488664527.4522226,524845.0
2020-06-09T00:00:00+00:00,9781.966152790386,9879.819899045599,9568.108274191109,9774.027901440624,57391.267764539996,560943852.4296638,591782.0
2020-06-10T00:00:00+00:00,9774.097822419317,9998.559533131505,9696.52948798114,9887.08533858982,61247.47339264,605558996.2060411,611453.0
2020-06-11T00:00:00+00:00,9887.36395909424,9971.831465292464,9098.393361510236,9277.488020089253,123402.28682156988,1144863237.6387324,1036197.0
2020-06-12T00:00:00+00:00,9276.843452684054,9557.355930218591,9231.488347213817,9464.941047060578,61940.53099999,586263474.3385335,591904.0
2020-06-13T00:00:00+00:00,9464.928647176039,9495.379155184073,9350.285959308314,9473.328998764036,32551.62334537,308372237.39453804,424055.0
2020-06-14T00:00:00+00:00,9473.581659119624,9481.070067780598,9244.031907743676,9340.325406826378,35176.41045222,328559120.2678234,446180.0
2020-06-15T00:00:00+00:00,9339.61819061849,9496.262588149637,8907.144671759092,9425.84876897135,105811.23019717989,997360653.8974321,889992.0
2020-06-16T00:00:00+00:00,9426.476926742085,9589.541508187871,9374.091396484266,9526.179593160216,63007.24124226999,600218295.7434351,580482.0
2020-06-17T00:00:00+00:00,9526.847801790815,9564.301373157896,9235.04187366499,9464.291419951136,57535.242173000006,544530298.8427347,572699.0
2020-06-18T00:00:00+00:00,9463.977852885895,9488.035732336186,9277.789462383544,9384.77102761171,44075.965757809994,413642846.45790106,510836.0
2020-06-19T00:00:00+00:00,9384.734694938548,9437.323783751513,9217.850000250026,9308.694505988382,53629.14810474,499217356.3234305,540431.0
2020-06-20T00:00:00+00:00,9308.328884116614,9394.619851470943,9168.99995084824,9358.332233910132,37573.17150542,351622222.0294057,418172.0
2020-06-21T00:00:00+00:00,9358.568193048523,9421.673707251195,9280.508811696893,9293.64734091412,27658.339840139997,257046856.50941616,345665.0
2020-06-22T00:00:00+00:00,9293.162544052366,9782.09398793415,9275.274715610225,9686.582641289264,69985.43610559001,677919710.5234671,603274.0
2020-06-23T00:00:00+00:00,9686.52723634823,9720.75878044427,9576.216948540568,9624.65606588121,49396.80553939,475427264.06984454,502696.0
2020-06-24T00:00:00+00:00,9624.199556978454,9669.150868127193,9205.555610442127,9294.50545608301,75856.28837215,705046686.1531544,603117.0
2020-06-25T00:00:00+00:00,9295.766634315034,9343.284905097336,9003.473606911752,9248.260669652627,70113.37387878,648426758.059771,583273.0
2020-06-26T00:00:00+00:00,9248.251489675966,9296.821727122438,9041.179043192971,9160.939047819798,61643.886862930005,564715890.2220014,552728.0
2020-06-27T00:00:00+00:00,9161.066277573655,9194.883574931266,8830.048855782687,9010.433119645697,55459.92947270001,499717985.3340307,532851.0
2020-06-28T00:00:00+00:00,9010.43231256024,9190.675771357095,8944.974231555967,9115.852063982315,36636.39207394,333971930.3040912,399195.0
2020-06-29T00:00:00+00:00,9115.34081918664,9173.996549653993,9021.278315028041,9076.553635594559,31584.849212120003,286681577.94597375,286233.0
2020-06-30T00:00:00+00:00,9182.297490126819,9190.195339288808,9076.557634216018,9137.381261754252,14600.41155268,133409526.93535852,142161.0
2020-07-01T00:00:00+00:00,9137.776789893986,9292.872085899222,9081.471710597507,9233.360795326527,46414.529609929996,428562098.0338499,419961.0
2020-07-02T00:00:00+00:00,9233.462295670917,9262.566152165255,8939.608065945979,9087.522475704905,57021.69792599,518185961.50529,518181.0
2020-07-03T00:00:00+00:00,9087.70532419006,9125.24018475836,9037.324596404436,9058.326592390913,36873.20232086001,334009509.12965655,382286.0
2020-07-04T00:00:00+00:00,9058.105554779073,9191.749625953582,9040.01612924603,9135.97961333387,31919.33346344,291614379.79319346,363972.0
2020-07-05T00:00:00+00:00,9135.439266529916,9145.290012543357,8894.177415711685,9070.03315516409,38914.04208495,352951651.91194725,408809.0
2020-07-06T00:00:00+00:00,9070.208219050544,9375.13602759939,9056.836246532357,9343.228794579212,64915.936920479995,606524451.0625165,567140.0
2020-07-07T00:00:00+00:00,9342.607707318024,9379.405622635319,9202.525552441655,9256.833750994178,41183.29783055,381226941.3350805,467565.0
2020-07-08T00:00:00+00:00,9256.866471911731,9471.506713180212,9231.19125692533,9435.946406380674,66731.77986366999,629677498.395983,683154.0
2020-07-09T00:00:00+00:00,9435.957926423795,9441.844656795118,9158.194670164561,9233.150231023285,56963.59855357999,525953463.14490473,603906.0
2020-07-10T00:00:00+00:00,9233.134193373096,9318.214865484802,9122.630364920198,9288.757732716345,45460.79373017,422274299.29653937,549389.0
2020-07-11T00:00:00+00:00,9288.701225011355,9299.775642069842,9178.804918942647,9234.159015362056,26142.79169525,241406695.6194251,435750.0
2020-07-12T00:00:00+00:00,9234.167585308067,9345.37933509669,9157.77872415741,9302.816365034521,36545.80882446,339978948.4056095,505454.0
2020-07-13T00:00:00+00:00,9303.336274319598,9343.322813913876,9198.396854806311,9241.61174886644,51850.19698328,479179389.6217197,671256.0
2020-07-14T00:00:00+00:00,9241.798050732714,9279.639391911322,9111.337232848377,9256.048173119958,54168.55732392,501386776.0586135,647530.0
2020-07-15T00:00:00+00:00,9256.173338880442,9276.15511669178,9159.874809672685,9196.643020762078,47556.646258999994,437361498.9086833,631003.0
2020-07-16T00:00:00+00:00,9197.110142942693,9224.602667718755,9039.226083845853,9133.939045130106,55468.853437180005,506649126.1984577,762797.0
2020-07-17T00:00:00+00:00,9133.65403611688,9186.304383119514,9083.680131474946,9154.68159413247,35803.77556961,327772165.20755845,546689.0
